"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2024-09-27","93.7","-1.45","5.21","Woo, Bryan",687231,693433,,"called_strike",,,,,6,"Called Strike","R","R","R","SEA","ATH","S",,,0,1,2024,"-0.52","1.62",0.6977463863604264,2.3563504542823805,,,,0,3,"Top",,,,,,,6.6888315396224405,-136.15551689155026,-5.150066032173127,-7.975068938103527,32.82781206605187,-11.10989622749972,"3.69","1.74",,,,"93.4",2332,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.09",,,,,,,,18,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",223,"0.005","-0.054",,,,"0.054",,1,-1,0.616,0.384,24,22,24,23,1,0,5,2,,2,"1","0.52","0.52","33.5",,,,,
"ST","2024-09-27","78.8","-1.8","5.18","Woo, Bryan",687231,693433,,"called_strike",,,,,2,"Called Strike","R","R","R","SEA","ATH","S",,,0,0,2024,"1.57","0.04",0.16018231619153256,3.525679193433018,,,,0,3,"Top",,,,,,,1.344186611558262,-114.65691390507226,3.215329658306565,13.471295751844602,23.11242895721239,-32.67242202258709,"3.65","1.64",,,,"78.6",2442,"6.3",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.15",,,,,,,,18,1,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",56,"0.004","-0.037",,,,"0.037",,1,-1,0.612,0.388,24,22,24,23,1,0,5,2,,2,"3.65","-1.57","-1.57","26.5",,,,,
"FF","2024-09-27","96.5","-1.61","4.98","Woo, Bryan",668832,693433,"strikeout","swinging_strike",,,,,12,"Kyle McCann strikes out swinging.","R","L","R","SEA","ATH","S",2,,2,2,2024,"-0.57","1.39",0.02019421511514008,3.724978843201855,,680869,805779,2,2,"Top",,,,,,,5.683493713400563,-140.5352708733185,-0.955345567504444,-8.784691903480539,31.44180819335246,-13.692193204542662,"3.43","1.62",,,,"97.3",2326,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.81",,0,"0",1,0,0,,11,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0.04","-0.204","56.6","5.4",,"0.204",,0,0,0.511,0.489,24,26,24,27,1,0,5,5,,2,"1.05","0.57","-0.57","26.0",-8.451957550407831,49.77562989933194,32.77760419185573,37.64756537058881,11.558851635074902
"FF","2024-09-27","95.8","-1.65","5.11","Woo, Bryan",668832,693433,,"ball",,,,,12,"Ball","R","L","R","SEA","ATH","B",,,1,2,2024,"-0.51","1.51",0.0652571400318327,4.948725451711486,,680869,805779,2,2,"Top",,,,,,,5.709505759296995,-139.50930970169034,1.7841884062531141,-7.983132533062425,31.291783333057996,-13.10244952140881,"3.3","1.59",,,,"96.3",2338,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.95",,,,,,,,11,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.006","0.016",,,,"-0.016",,0,0,0.517,0.483,24,26,24,27,1,0,5,5,,2,"0.97","0.51","-0.51","26.3",,,,,
"SL","2024-09-27","85.2","-1.71","4.98","Woo, Bryan",668832,693433,,"foul",,,,,6,"Foul","R","L","R","SEA","ATH","S",,,1,1,2024,"0.26","-0.13",0.7039789431840867,2.3634848594822606,,680869,805779,2,2,"Top",,,,,,,5.178192515935451,-124.06672940594176,0.41463562060870784,1.71594811216174,24.494602129234632,-33.80025090462892,"3.43","1.62",132,"59.7",62,"85.9",2305,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.81",,,,,,,,11,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",83,"0.009","-0.076","69.6","7.5",,"0.076","88.0",0,0,0.508,0.492,24,26,24,27,1,0,5,5,,2,"3.26","-0.26","0.26","26.5",12.276808562320358,3.1132424372084615,39.718349318271756,30.699289409952048,32.935639741707455
"SL","2024-09-27","84.9","-1.66","4.93","Woo, Bryan",668832,693433,,"swinging_strike",,,,,14,"Swinging Strike","R","L","R","SEA","ATH","S",,,1,0,2024,"0.14","-0.2",0.6964799057144371,1.4003498692483993,,680869,805779,2,2,"Top",,,,,,,5.294252013507821,-123.60247543831916,-1.517026273724945,0.3553699929632278,25.39433055874604,-34.120602049081256,"3.43","1.62",,,,"85.6",2286,"6.8",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.72",,,,,,,,11,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",91,"0.005","-0.042","78.3","8.7",,"0.042",,0,0,0.503,0.497,24,26,24,27,1,0,5,5,,2,"3.37","-0.14","0.14","28.6",28.9139777360475,-23.883655183966198,38.863026143830794,32.19851354583948,46.50873748895286
"SL","2024-09-27","85.8","-1.45","5.03","Woo, Bryan",668832,693433,,"ball",,,,,14,"Ball","R","L","R","SEA","ATH","B",,,0,0,2024,"0.36","-0.07",1.4342705577376476,1.6283282250289295,,680869,805779,2,2,"Top",,,,,,,6.1237955544405125,-124.87296962567139,-1.6721654220866313,2.63266148654285,24.258965340145277,-32.74766670391299,"3.3","1.62",,,,"86.6",2334,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.81",,,,,,,,11,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",80,"-0.003","0.026",,,,"-0.026",,0,0,0.506,0.494,24,26,24,27,1,0,5,5,,2,"3.15","-0.36","0.36","26.3",,,,,
"SI","2024-09-27","96.6","-1.45","4.96","Woo, Bryan",805779,693433,"walk","ball",,,,,12,"Jacob Wilson walks.","R","R","R","SEA","ATH","B",,,3,2,2024,"-1.38","0.48",1.4523050099911632,2.462037659069277,,680869,,2,2,"Top",,,,,,,10.91629474991114,-140.19955187889354,-2.1559023098771983,-20.667089934315516,32.60600534773767,-25.53041125824571,"3.07","1.43",,,,"96.9",2357,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.8",,0.689131,"0.7",1,0,0,,10,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"-0.009","0.115",,,,"-0.115",,0,0,0.515,0.485,24,22,24,22,1,0,5,1,,1,"1.98","1.38","1.38","26.9",,,,,
"FF","2024-09-27","95.6","-1.42","5","Woo, Bryan",805779,693433,,"foul",,,,,2,"Foul","R","R","R","SEA","ATH","S",,,3,1,2024,"-0.46","1.5",0.19518957487547267,2.882039627717754,,680869,,2,2,"Top",,,,,,,5.311689783819457,-139.03336965991252,-3.3098317474359797,-7.157908450041616,33.14202479403497,-12.25018147745044,"3.18","1.56",191,"74",58,"95.6",2260,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.01",,,,,,,,10,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0.002","-0.059","59.7","5.5",,"0.059","88.0",0,0,0.513,0.487,24,22,24,22,1,0,5,1,,1,"1.01","0.46","0.46","28.8",-6.2351615624010375,1.0215803324802009,33.610600749678206,33.66456356555112,28.302985563050328
"SI","2024-09-27","95.5","-1.51","5.02","Woo, Bryan",805779,693433,,"ball",,,,,14,"Ball","R","R","R","SEA","ATH","B",,,2,1,2024,"-1.35","0.34",0.8942223479733724,2.1512274987141113,,680869,,2,2,"Top",,,,,,,9.431968907924679,-138.85438794820587,-2.714459512513236,-19.50566440525099,30.216336046949415,-27.355210046260563,"3.14","1.5",,,,"96.2",2161,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.81",,,,,,,,10,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.003","0.045",,,,"-0.045",,0,0,0.516,0.484,24,22,24,22,1,0,5,1,,1,"2.16","1.35","1.35","24.8",,,,,
"ST","2024-09-27","83.4","-1.73","4.76","Woo, Bryan",805779,693433,,"blocked_ball",,,,,14,"Ball In Dirt","R","R","R","SEA","ATH","B",,,1,1,2024,"1.23","-0.09",0.46373022039130696,0.01932112060786695,,680869,,2,2,"Top",,,,,,,2.647381214264221,-121.31109516499579,-4.190069508935404,11.388483220909832,27.332410627634715,-32.37803810995518,"3","1.49",,,,"83.3",2620,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.9",,,,,,,,10,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",64,"-0.003","0.039",,,,"-0.039",,0,0,0.519,0.481,24,22,24,22,1,0,5,1,,1,"3.41","-1.23","-1.23","24.0",,,,,
"SI","2024-09-27","94.6","-1.54","4.99","Woo, Bryan",805779,693433,,"called_strike",,,,,5,"Called Strike","R","R","R","SEA","ATH","S",,,1,0,2024,"-1.39","0.41",0.08559589622463593,2.2644551657020875,,680869,,2,2,"Top",,,,,,,7.380883378321847,-137.6358444333161,-2.3638179911108894,-19.28245043011548,29.812932864961063,-26.621967577131866,"3.04","1.54",,,,"95.3",2262,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.88",,,,,,,,10,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.003","-0.043",,,,"0.043",,0,0,0.516,0.484,24,22,24,22,1,0,5,1,,1,"2.13","1.39","1.39","25.5",,,,,
"SI","2024-09-27","94.3","-1.51","4.91","Woo, Bryan",805779,693433,,"ball",,,,,14,"Ball","R","R","R","SEA","ATH","B",,,0,0,2024,"-1.21","0.51",1.108560344291131,0.41577030245994573,,,680869,2,2,"Top",,,,,,,9.493138913471922,-136.93773824890553,-7.12683727168219,-17.24889632230152,28.50381257675778,-24.427961505955285,"3.09","1.55",,,,"94.6",2292,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.06",,,,,,,,10,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",225,"-0.012","0.034",,,,"-0.034",,0,0,0.528,0.472,24,22,24,22,1,0,5,1,,1,"2.06","1.21","1.21","25.8",,,,,
"SI","2024-09-27","94.5","-1.59","4.91","Woo, Bryan",680869,693433,"single","hit_into_play",,,,,8,"Zack Gelof singles on a ground ball to right fielder Mitch Haniger.","R","R","R","SEA","ATH","X",9,"ground_ball",0,0,2024,"-1.23","0.29",-0.22083143803533511,2.120181791990456,,,,2,2,"Top",175.36,111.46,,,,,6.337339835520106,-137.4858350730116,-2.2546758936488316,-17.047250107693817,29.638926835950944,-28.21815615526128,"3.42","1.57",10,"106.3",-11,"95.1",2238,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.91",0.297,0.321,"0.9",1,1,0,2,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",219,"-0.012","0.333",,,0.301,"-0.333","106.3",0,0,0.54,0.45999999999999996,24,24,24,25,1,0,5,1,,1,"2.26","1.23","1.23","24.6",,,,,
"SI","2024-09-27","95.2","-1.58","5.03","Woo, Bryan",664913,693433,"field_out","hit_into_play",,,,,9,"Seth Brown grounds out, shortstop J. P. Crawford to first baseman Dylan Moore.","R","L","R","SEA","ATH","X",6,"ground_ball",2,1,2024,"-1.49","0.73",0.27761753710740855,1.8878546591972383,,,,1,2,"Top",129.72,144.93,,,,,8.244765614635616,-138.17729212728688,-4.132435337972482,-20.97137623092475,35.43670210109072,-22.075689832892703,"3.49","1.71",34,"76.7",0,"94.7",2269,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.99",0.145,0.136,"0",1,0,0,2,8,4,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",220,"0.02","-0.302","79.6","7.7",0.173,"0.302","88.0",0,0,0.52,0.48,24,31,24,32,1,0,5,1,,1,"1.83","1.49","-1.49","26.1",11.393891494962732,-23.628762627540244,36.3720570569936,32.693460953445076,43.77127215052916
"SI","2024-09-27","95.2","-1.62","4.99","Woo, Bryan",664913,693433,,"ball",,,,,14,"Ball","R","L","R","SEA","ATH","B",,,1,1,2024,"-1.41","0.65",0.043582759617199374,0.8373095575700853,,,,1,2,"Top",,,,,,,7.529292101178621,-138.236352902763,-6.657929797505979,-19.743665648584606,32.739850476344905,-22.514590101458495,"3.45","1.57",,,,"95.1",2358,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.03",,,,,,,,8,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"-0.004","0.059",,,,"-0.059",,0,0,0.524,0.476,24,31,24,32,1,0,5,1,,1,"1.89","1.41","-1.41","24.9",,,,,
"SL","2024-09-27","86.6","-1.58","4.95","Woo, Bryan",664913,693433,,"ball",,,,,14,"Ball","R","L","R","SEA","ATH","B",,,0,1,2024,"0.52","0.06",2.1917598482942444,0.24491395472372224,,,,1,2,"Top",,,,,,,8.015547761516522,-125.9367386069794,-5.212757704394731,4.008327255460349,23.76392947120732,-30.724221973648227,"3.32","1.55",,,,"87.5",2268,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.76",,,,,,,,8,2,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",80,"-0.002","0.024",,,,"-0.024",,0,0,0.526,0.474,24,31,24,32,1,0,5,1,,1,"2.97","-0.52","0.52","28.6",,,,,
"SL","2024-09-27","84.7","-1.69","5.06","Woo, Bryan",664913,693433,,"foul_bunt",,,,,4,"Foul Bunt","R","L","R","SEA","ATH","S",,,0,0,2024,"0.23","-0.14",-0.4454868723107377,2.485551115301581,,,,1,2,"Top",,,,,,,2.4623843384394797,-123.47427808506971,0.5721868548978561,1.9388217104289673,23.05285187858106,-33.966019399568744,"3.49","1.71",,,,"85.4",2264,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.02",,,,,,,,8,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",85,"0.003","-0.037","11.1","1.5",,"0.037","88.0",0,0,0.523,0.477,24,31,24,32,1,0,5,1,,1,"3.29","-0.23","0.23","29.7",-67.45798921891463,-43.21167957768521,60.86092410361673,41.58646330294758,15.238874390547828
"FF","2024-09-27","95.4","-1.58","5.11","Woo, Bryan",691016,693433,"field_out","hit_into_play",,,,,3,"Tyler Soderstrom pops out to third baseman Luis Urías.","R","L","R","SEA","ATH","X",5,"popup",1,2,2024,"-0.81","1.26",0.49127720114147533,3.4327061301838473,,,,0,2,"Top",98.79,168.25,,,,,7.275202522290526,-138.67291977701402,-1.5744837640569567,-12.134897074941124,32.93753819820867,-15.830387319333193,"3.42","1.6",103,"70.5",70,"95.2",2289,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.14",0.001,0,"0",1,0,0,3,7,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0.017","-0.186","74.8","6.8",0.001,"0.186","88.0",0,0,0.506,0.494,24,22,24,23,1,0,5,1,,1,"1.26","0.81","-0.81","27.3",8.666067704238854,0.8274698259990834,26.550829895786304,34.10447778068834,27.635137524850972
"CH","2024-09-27","90.2","-1.63","5","Woo, Bryan",691016,693433,,"ball",,,,,13,"Ball","R","L","R","SEA","ATH","B",,,0,2,2024,"-1.6","0.52",-1.006186059160779,1.829750592858152,,,,0,2,"Top",,,,,,,4.99889985855804,-131.16289090561213,-2.9939473814098987,-19.524308157513428,29.59918011838701,-25.70316376273307,"3.38","1.58",,,,"90.4",1858,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.89",,,,,,,,7,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",236,"-0.002","0.023",,,,"-0.023",,0,0,0.508,0.492,24,22,24,23,1,0,5,1,,1,"2.3","1.6","-1.6","25.4",,,,,
"FF","2024-09-27","93.5","-1.57","5.21","Woo, Bryan",691016,693433,,"swinging_strike",,,,,11,"Swinging Strike","R","L","R","SEA","ATH","S",,,0,1,2024,"-0.67","1.34",-0.43635108740366957,4.059237702283669,,,,0,2,"Top",,,,,,,4.421192065577544,-136.10003348093016,-0.11966147527600784,-9.298133155566266,32.687876657595886,-15.877451137884774,"3.42","1.6",,,,"93.5",2313,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.02",,,,,,,,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",228,"0.005","-0.054","39.6","5.2",,"0.054",,0,0,0.503,0.497,24,22,24,23,1,0,5,1,,1,"1.29","0.67","-0.67","29.9",-3.6802477936750617,42.11035914923237,19.370737376777964,45.33689845542527,1.5004870096230585
"SL","2024-09-27","82.4","-1.75","5.16","Woo, Bryan",691016,693433,,"swinging_strike",,,,,9,"Swinging Strike","R","L","R","SEA","ATH","S",,,0,0,2024,"0.12","-0.24",0.2960059562338756,1.785177850295978,,,,0,2,"Top",,,,,,,4.427751820357209,-119.95531710340671,-0.7222821786077465,0.3837830085652492,21.93408326171024,-34.567814672583594,"3.42","1.6",,,,"83.1",2223,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.9",,,,,,,,7,1,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",75,"0.003","-0.037","78.8","9.0",,"0.037",,0,0,0.5,0.5,24,22,24,23,1,0,5,1,,1,"3.58","-0.12","0.12","30.2",25.83024222104963,-39.35657834855658,31.620042058335848,37.51398083200849,50.03360749162637
"CH","2024-09-27","89.5","-1.62","4.9","Woo, Bryan",668709,693433,"strikeout","swinging_strike",,,,,14,"JJ Bleday strikes out swinging.","R","L","R","SEA","ATH","S",2,,2,2,2024,"-1.53","0.08",0.19075803618574372,1.0591400716226227,,,,2,1,"Top",,,,,,,7.7401436929702365,-130.11234892040747,-3.646265361943824,-19.03247192109855,27.53841747945905,-30.72019013910444,"3.14","1.56",,,,"89.9",1986,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.9",,0,"0",1,0,0,,3,7,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",236,"0.009","-0.219","69.9","8.3",,"0.219",,0,0,0.539,0.46099999999999997,24,26,24,27,1,0,5,1,,1,"2.78","1.53","-1.53","24.1",22.912176274455046,-26.132717201373733,37.652460933412975,38.15501908364409,35.6520043279707
"FF","2024-09-27","95.8","-1.55","5.19","Woo, Bryan",668709,693433,,"foul",,,,,3,"Foul","R","L","R","SEA","ATH","S",,,2,2,2024,"-0.79","1.33",0.6083579025273969,2.8504865506479025,,,,2,1,"Top",,,,,,,7.472917835000323,-139.37846526464844,-3.5942729450813715,-11.873368623477422,29.695198677963273,-14.186236104517588,"3.14","1.56",218,"68.6",49,"96.2",2199,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.11",,,,,,,,3,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0","0","72.4","6.6",,"0","88.0",0,0,0.539,0.46099999999999997,24,26,24,27,1,0,5,1,,1,"1.14","0.79","-0.79","26.9",4.744043677853046,0.21954989167226338,29.359886498116733,33.0005702016605,24.231524075910677
"FF","2024-09-27","94.7","-1.45","5.1","Woo, Bryan",668709,693433,,"foul",,,,,12,"Foul","R","L","R","SEA","ATH","S",,,2,2,2024,"-0.76","1.35",0.4199200575220773,3.299680083975571,,,,2,1,"Top",,,,,,,6.606961512501452,-137.8048462853193,-2.0027429009739977,-11.220632550462392,32.451737419766204,-14.806920330691431,"3.14","1.56",174,"75.6",69,"94.8",2289,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.03",,,,,,,,3,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0","70.0","6.9",,"0","88.0",0,0,0.539,0.46099999999999997,24,26,24,27,1,0,5,1,,1,"1.21","0.76","-0.76","29.0",10.63848878211521,-12.695823363973142,21.024619955941237,34.212620869237334,29.324764052251137
"CH","2024-09-27","89.9","-1.54","4.95","Woo, Bryan",668709,693433,,"ball",,,,,14,"Ball","R","L","R","SEA","ATH","B",,,1,2,2024,"-1.29","0.44",1.3061575477433822,0.6510889205241399,,,,2,1,"Top",,,,,,,9.82610938116099,-130.44791013750057,-5.592418360052213,-16.812541885468253,27.44250684123714,-26.166827587351516,"3.12","1.58",,,,"90.3",1945,"6.7",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.82",,,,,,,,3,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",234,"-0.001","0.039",,,,"-0.039",,0,0,0.54,0.45999999999999996,24,26,24,27,1,0,5,1,,1,"2.4","1.29","-1.29","25.4",,,,,
"FF","2024-09-27","93.8","-1.49","5.13","Woo, Bryan",668709,693433,,"swinging_strike",,,,,12,"Swinging Strike","R","L","R","SEA","ATH","S",,,1,1,2024,"-0.74","1.37",0.3843360559009069,3.7839297807559977,,,,2,1,"Top",,,,,,,6.508736616225498,-136.39352865137326,-0.7388286604966035,-10.73479337970274,32.03150533466885,-15.271152625678768,"3.14","1.56",,,,"93.7",2308,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.09",,,,,,,,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0.002","-0.064","69.7","7.0",,"0.064",,0,0,0.538,0.46199999999999997,24,26,24,27,1,0,5,1,,1,"1.24","0.74","-0.74","28.8",12.111221882035293,-22.604173863485546,13.834254036619107,35.84726731232493,30.15273471439459
"SI","2024-09-27","93.8","-1.63","4.98","Woo, Bryan",668709,693433,,"called_strike",,,,,6,"Called Strike","R","L","R","SEA","ATH","S",,,1,0,2024,"-1.43","0.62",0.38874528615888426,2.3849677805275613,,,,2,1,"Top",,,,,,,8.40148170805394,-136.39380210784495,-2.3701001936048507,-19.64388580597399,29.749738679067644,-24.114499841832885,"3.13","1.53",,,,"94.2",2231,"6.6",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.94",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",221,"0.001","-0.051",,,,"0.051",,0,0,0.537,0.46299999999999997,24,26,24,27,1,0,5,1,,1,"1.97","1.43","-1.43","31.0",,,,,
"SL","2024-09-27","82.5","-1.57","5.11","Woo, Bryan",668709,693433,,"ball",,,,,11,"Ball","R","L","R","SEA","ATH","B",,,0,0,2024,"0.37","-0.24",-1.0450711616139734,3.2255827561424395,,,,2,1,"Top",,,,,,,0.47320834961025393,-120.21095406910158,2.586978611212631,3.5488951904520216,19.587508665166627,-35.10685694844944,"3.09","1.56",,,,"83.3",2230,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.08",,,,,,,,3,1,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",84,"-0.001","0.04",,,,"-0.04",,0,0,0.538,0.46199999999999997,24,26,24,27,1,0,5,1,,1,"3.53","-0.37","0.37","30.3",,,,,
"ST","2024-09-27","80.7","-1.54","5","Woo, Bryan",667670,693433,"field_out","hit_into_play",,,,,9,"Brent Rooker grounds out, shortstop J. P. Crawford to first baseman Dylan Moore.","R","R","R","SEA","ATH","X",6,"ground_ball",0,1,2024,"1.21","0.08",0.5231450371587146,2.290000330302671,,,,1,1,"Top",115.52,151.01,,,,,2.2823409253384677,-117.53343998428916,0.4846332567085452,10.764892227280397,22.873662738140506,-31.737571720223535,"3.58","1.71",22,"72.4",-4,"81",2527,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.02",0.053,0.105,"0",1,0,0,2,2,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",63,"0.014","-0.219","78.1","6.9",0.053,"0.219","88.0",0,0,0.524,0.476,24,29,24,30,1,0,5,1,,1,"3.42","-1.21","-1.21","27.8",12.042327949108198,-8.178502792101645,30.359497268836954,41.948972151323105,41.89202012027511
"ST","2024-09-27","79.4","-1.79","5","Woo, Bryan",667670,693433,,"called_strike",,,,,11,"Called Strike","R","R","R","SEA","ATH","S",,,0,0,2024,"1.09","-0.26",-0.8832005816926529,2.858332969618929,,,,1,1,"Top",,,,,,,-0.05130720554371787,-115.58403204893078,2.590429011808778,9.791601301414813,21.803098685116012,-35.19115022551018,"3.53","1.71",,,,"79.7",2476,"6.5",745202,641598,664238,660844,649966,641487,668227,677594,571745,"53.99",,,,,,,,2,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",63,"0.002","-0.037",,,,"0.037",,0,0,0.522,0.478,24,29,24,30,1,0,5,1,,1,"3.87","-1.09","-1.09","28.2",,,,,
"FF","2024-09-27","95.1","-1.65","5.07","Woo, Bryan",671732,693433,"strikeout","swinging_strike",,,,,12,"Lawrence Butler strikes out swinging.","R","L","R","SEA","ATH","S",2,,1,2,2024,"-0.8","1.28",0.9410678187651571,3.2586702524852376,,,,0,1,"Top",,,,,,,8.605000140188706,-138.18604510305835,-1.9508795630974367,-12.209415403851091,31.03365792449496,-15.595177885388404,"3.5","1.69",,,,"95.2",2270,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.07",,0,"0",1,0,0,,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",225,"0.016","-0.186","71.4","5.9",,"0.186",,0,0,0.506,0.494,24,23,24,24,1,0,5,1,,1,"1.25","0.8","-0.8","24.7",-1.582871672972629,5.227538302627249,33.23385195757572,25.498060839310064,19.24262890755293
"FF","2024-09-27","95.1","-1.54","5.09","Woo, Bryan",671732,693433,,"foul",,,,,6,"Foul","R","L","R","SEA","ATH","S",,,1,2,2024,"-0.79","1.21",0.781911605495456,2.7963186398501905,,,,0,1,"Top",,,,,,,7.865867018590722,-138.22470077882338,-3.056780531165338,-11.892862310995474,31.36531718420996,-16.22700223852107,"3.5","1.69",165,"63.1",52,"95",2378,"6.4",745202,641598,664238,660844,649966,641487,668227,677594,571745,"54.14",,,,,,,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0","69.7","6.1",,"0","88.0",0,0,0.506,0.494,24,23,24,24,1,0,5,1,,1,"1.32","0.79","-0.79","26.9",-6.810937382001109,5.121079015730781,38.511650293360944,27.781545549269147,19.769231185864165
